 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.95884E+01      -0.19180E-05      -0.66966E-02       0.74612E+00       0.70785E+00       0.50164E+00
      0      1      -0.26961E+01       0.45750E-05      -0.13915E+00      -0.21443E+01      -0.24906E+00       0.18818E+01
      0      1       0.69780E+01       0.43548E-05       0.24772E+00      -0.60885E+00       0.42278E+00      -0.44258E+00
      0      1      -0.34179E+01       0.86207E-07       0.23034E+00      -0.89195E+00      -0.24357E+00       0.30841E+01
      0      1       0.83162E+01      -0.48920E-05       0.31177E+00      -0.59138E+00      -0.40733E+00      -0.76956E-01
      0      1       0.98665E+00       0.32942E-05       0.25023E+00       0.13567E+01       0.91354E+00      -0.38920E+01
      0      1      -0.87536E+01       0.23785E-05       0.51623E+00      -0.43639E+00       0.29837E+00      -0.13152E+01
      0      1       0.84685E+01       0.36890E-05      -0.15441E+00       0.14334E+01      -0.53476E+00       0.45164E+01
      0      1      -0.91529E+01      -0.39905E-05       0.44217E+00       0.11236E+01       0.47500E+00      -0.56673E+00
      0      1       0.11122E+02       0.19585E-05       0.32630E-01       0.29224E+01      -0.39247E+00       0.74288E+00
      0      1      -0.12191E+01       0.28173E-05      -0.45542E-01      -0.14824E+01      -0.25009E-01      -0.51820E+00
      0      1      -0.47663E+01       0.33106E-06      -0.36257E+00      -0.32159E+00      -0.54018E+00       0.12578E+01
      0      1       0.66739E+01      -0.28928E-05      -0.13549E+00      -0.41317E+01      -0.21791E+00      -0.24285E+00
      0      1      -0.55865E+01       0.13548E-05      -0.46904E+00       0.62116E+01       0.17248E+00      -0.50822E+01
      0      1       0.72059E+01       0.29220E-05      -0.60242E-01      -0.84968E+01      -0.44599E+00       0.28625E+01
      0      1       0.22202E+01       0.10594E-05      -0.39478E+00      -0.72977E+00      -0.49282E+00       0.34540E+01
      0      1      -0.62425E+01       0.28620E-05       0.27795E+00       0.37991E+01       0.49834E-01      -0.40055E+01
      0      1      -0.63206E+01      -0.29119E-05       0.30284E+00      -0.16733E+01       0.25029E+00      -0.15612E+01
      0      1      -0.11846E+02       0.31089E-05       0.35657E+00      -0.19452E+01       0.75198E+00      -0.27018E+01
      0      1       0.70709E+01       0.27818E-05      -0.31256E+00       0.80013E+00       0.48889E+00      -0.82602E+01
      0      1       0.53004E+01      -0.31026E-05      -0.56791E+00       0.33352E+01      -0.33568E+00       0.23492E+01
      0      1      -0.26941E+01       0.20220E-06      -0.19126E+00       0.31595E+01      -0.25475E+00      -0.16877E+01
      0      1      -0.10614E+02       0.20836E-05       0.20469E-01       0.19721E+01      -0.17752E+00      -0.18187E+01
      0      1      -0.87736E+01       0.23556E-05       0.47768E+00       0.50158E+01       0.21671E+00       0.99138E+00
      0      1      -0.14662E+01      -0.43151E-05      -0.26933E+00      -0.59369E+01       0.45691E+00      -0.21892E+01
      0      1      -0.49821E+01       0.11399E-05       0.20177E-01       0.11138E+01      -0.56038E+00       0.12054E+01
      0      1      -0.35534E+01      -0.36213E-05       0.34433E+00      -0.14483E+01       0.44491E+00      -0.76289E+01
      0      1       0.11621E+01      -0.30692E-05       0.22286E+00       0.13377E+00      -0.82771E+00       0.40124E+01
      0      1      -0.98317E+01      -0.35589E-05       0.24101E+00       0.39054E+00      -0.16349E-01       0.93278E+00
      0      1       0.31330E+01       0.78839E-06       0.20954E+00      -0.36046E+01       0.45311E+00      -0.84680E+00
      0      1      -0.64830E+01      -0.21718E-05      -0.15100E+00      -0.25475E+01       0.23449E+00       0.14490E+01
      0      1      -0.73278E+01       0.39556E-05       0.25910E+00       0.43223E+01       0.39468E+00      -0.22650E+01
      0      1      -0.31124E+01       0.26945E-05       0.28980E+00      -0.11107E+01      -0.49068E+00       0.43079E+01
      0      1      -0.69046E+01       0.35251E-05       0.26184E+00       0.90719E+00       0.33902E+00       0.44171E+01
      0      1       0.44362E+01      -0.11489E-06       0.51155E-01      -0.26317E+01      -0.21153E+00      -0.97245E+00
      0      1       0.11767E+02       0.25971E-05       0.87357E-01      -0.48326E+00       0.30430E+00       0.49374E+01
      0      1      -0.41273E+00       0.21931E-05      -0.75048E+00       0.58105E+01      -0.18103E+00       0.25724E+01
      0      1      -0.70496E+01      -0.50524E-06       0.17443E+00      -0.84050E+00      -0.17798E+00      -0.82724E+00
      0      1       0.72699E+01      -0.30011E-05       0.48564E+00       0.34650E+01       0.18110E-01       0.12092E+01
      0      1       0.23196E+00      -0.18370E-05      -0.50388E+00       0.42617E+01       0.24640E+00      -0.32210E+01
      0      1       0.70956E+01       0.14462E-05      -0.36319E+00      -0.34255E+00       0.66588E+00      -0.49266E+01
      0      1      -0.24990E+01      -0.35943E-05      -0.42096E+00       0.26121E+00      -0.43869E+00       0.35029E+00
      0      1       0.77805E+00      -0.27030E-05      -0.34243E+00      -0.58860E+01       0.13120E+00       0.24635E+01
      0      1      -0.34386E+01       0.38275E-05      -0.54588E+00       0.19451E+01      -0.21856E+00      -0.16529E+01
      0      1       0.27894E+01       0.32655E-06       0.78286E-01       0.23207E+01      -0.18776E+00      -0.31874E+01
      0      1       0.24102E+01      -0.27144E-05       0.23601E+00       0.65121E+01      -0.42008E+00       0.25500E+00
      0      1      -0.64432E+01       0.74959E-07       0.34237E-01      -0.29790E+01       0.30751E+00       0.64364E+00
      0      1      -0.44379E+01      -0.41063E-05      -0.42049E+00       0.42175E+01      -0.67085E+00       0.42944E+01
      0      1       0.50504E+01      -0.30543E-05      -0.15633E+00      -0.11577E+01      -0.88731E-01       0.26755E+01
      0      1       0.73887E+01       0.35212E-05      -0.22569E+00       0.29614E+01      -0.34774E+00       0.51932E+01
      0      1      -0.95652E+01      -0.48720E-06       0.26606E+00      -0.24824E+01      -0.36777E+00       0.23975E+01
      0      1       0.45310E+01      -0.11061E-05      -0.15808E+00      -0.52667E+01      -0.67348E-01       0.26599E+01
      0      1      -0.11109E+02      -0.16916E-05      -0.48260E+00       0.64032E+00       0.30961E+00       0.14152E+01
      0      1      -0.12082E+02       0.11621E-05      -0.26329E+00      -0.62482E+01       0.56908E+00      -0.51352E+01
      0      1       0.34444E+01      -0.25281E-05       0.73612E-01      -0.18562E+01      -0.74522E-02       0.64773E+00
      0      1       0.44581E+01      -0.78407E-06       0.24759E+00      -0.71324E+01       0.41613E+00      -0.47820E+00
      0      1       0.64964E+01       0.34677E-05       0.47833E+00       0.13460E+01       0.37080E+00      -0.72257E+01
      0      1       0.89719E-01       0.12611E-05       0.58350E+00      -0.23275E+01       0.71430E-01       0.24880E+01
      0      1      -0.95551E+00      -0.14604E-05      -0.34870E+00       0.35443E+01       0.67155E-01      -0.65027E+01
      0      1       0.10004E+02      -0.41296E-05      -0.22918E+00      -0.31395E+00      -0.19783E+00      -0.23305E+00
      0      1      -0.73705E+01      -0.17182E-05       0.29516E+00       0.62257E+01       0.51338E+00      -0.46846E+01
      0      1       0.19707E+01       0.32318E-05       0.19148E+00       0.26680E+01       0.52534E+00       0.92739E+00
      0      1      -0.11488E+02       0.47718E-05      -0.70381E+00       0.79704E+01       0.49007E+00      -0.28494E+00
      0      1      -0.20092E+01       0.12372E-05      -0.77888E+00       0.70347E+01      -0.98321E+00       0.95540E+01
      0      1       0.22232E+01       0.52406E-05       0.29199E+00       0.43347E+01      -0.64126E+00       0.10960E+01
      0      1      -0.40559E+01       0.37848E-05       0.20871E+00       0.46649E+01       0.75085E-01       0.51717E+01
      0      1      -0.34839E+01       0.30135E-05      -0.97027E-02       0.26498E+01      -0.88822E+00       0.11340E+02
      0      1       0.78806E+01      -0.34878E-06       0.43444E+00       0.61557E+00      -0.37701E+00       0.76496E+00
      0      1       0.63879E+01       0.29403E-05      -0.23280E+00       0.14124E+01       0.28584E+00       0.12773E+01
      0      1      -0.11996E+02       0.25751E-05       0.31284E+00       0.43019E+01      -0.15256E+00      -0.12489E+01
      0      1      -0.54525E+01      -0.27450E-05      -0.31289E+00       0.18995E+01      -0.77464E-01      -0.14098E+01
      0      1       0.11205E+01      -0.18076E-05       0.55873E+00      -0.17717E+01       0.48376E+00      -0.24707E+01
      0      1      -0.78022E+01       0.49881E-05       0.23173E-01      -0.76378E+01      -0.71939E+00       0.23347E+01
      0      1       0.58111E+01      -0.12358E-05      -0.37622E+00      -0.40807E+01      -0.48936E+00       0.48783E+00
      0      1       0.97098E+01      -0.40242E-05       0.37068E+00      -0.65605E+01      -0.14390E+00       0.15177E+00
      0      1       0.98419E+01      -0.36242E-05       0.19370E+00       0.11139E+01       0.23637E+00      -0.34322E+00
      0      1      -0.80228E+01       0.22716E-05       0.18126E+00      -0.71032E+01      -0.72006E+00       0.92809E+00
      0      1      -0.85030E+01      -0.16593E-06      -0.73504E-01       0.30592E+01      -0.48559E+00       0.98379E+00
      0      1      -0.20676E+01       0.10999E-05       0.12403E+00      -0.13196E+01       0.71009E-02       0.30496E+01
      0      1      -0.68646E+01       0.52247E-06       0.31835E+00      -0.52653E+00      -0.89671E+00       0.36643E+01
      0      1      -0.29749E+01       0.14965E-05       0.12461E+00      -0.13549E+01      -0.39459E+00       0.30441E+01
      0      1       0.31728E+01       0.29312E-06      -0.32333E+00       0.31618E+01       0.62877E-02      -0.39909E+01
      0      1      -0.18361E+01       0.38790E-07       0.71603E-01       0.21820E+00       0.39702E+00       0.33796E+01
      0      1       0.86765E+01       0.31427E-05      -0.25817E-03       0.24068E+01      -0.79991E+00       0.37492E+01
      0      1      -0.73457E+01       0.36481E-05      -0.87570E+00       0.44554E+01      -0.30517E+00       0.19666E+01
      0      1       0.81692E+01       0.42345E-05      -0.72963E+00       0.38240E+01      -0.12759E+00      -0.50669E+01
      0      1       0.92917E+01       0.45122E-05       0.11084E+00      -0.20510E+01      -0.41812E+00       0.16187E+01
      0      1       0.16572E+00       0.17830E-05      -0.10146E-01      -0.23747E+01      -0.44739E+00       0.85149E+00
      0      1      -0.11328E+02      -0.18724E-05      -0.32922E+00       0.32467E+01      -0.35553E+00       0.80821E+00
      0      1       0.79280E+01      -0.46411E-05       0.33506E+00       0.13681E-01       0.52093E-01      -0.37567E+00
      0      1       0.28616E+01      -0.95367E-07      -0.24725E+00      -0.14502E+00       0.76187E+00      -0.53032E+01
      0      1      -0.84808E+01       0.18488E-05      -0.38691E+00      -0.35903E+01      -0.44627E-02      -0.42194E+01
      0      1       0.39587E+01       0.32149E-05       0.38928E+00       0.27076E+00       0.25360E+00      -0.50652E+01
      0      1       0.16947E+00      -0.44400E-05       0.61037E+00      -0.52409E+01       0.42983E+00       0.23101E+01
      0      1      -0.72592E+01       0.45802E-05      -0.95625E+00       0.10964E+02       0.20063E+00      -0.60444E-01
      0      1       0.10424E+02       0.24822E-05      -0.10506E+01       0.86112E+01       0.25713E+00       0.15531E+01
      0      1      -0.65503E+01      -0.88760E-06       0.62049E+00       0.35017E+01       0.22558E+00       0.11182E+01
      0      1       0.90093E+00       0.11134E-05       0.62594E+00      -0.98549E+00      -0.23086E+00       0.21964E+01
      0      1      -0.21564E+01       0.18767E-05       0.23841E+00      -0.11305E+01      -0.22518E+00      -0.27694E+00
      0      1       0.13307E+01       0.51259E-06       0.43068E+00       0.18854E+01       0.71134E-01       0.19220E+01
      0      1       0.16584E+00      -0.17174E-05       0.14713E+00      -0.56045E+00      -0.64796E+00       0.11359E+01
      0      1      -0.11812E+02      -0.48570E-05       0.21425E+00       0.36806E+00      -0.58639E+00       0.47057E+01
      0      1      -0.26078E+01       0.14961E-05       0.30123E+00      -0.47234E+00       0.61386E+00       0.35209E+00
      0      1       0.56069E+01       0.37034E-05       0.16679E+00       0.20171E+01      -0.89765E+00       0.28047E+01
      0      1       0.11525E+02       0.32772E-05       0.61196E+00      -0.27900E+01      -0.36871E+00       0.18868E+01
      0      1       0.98514E+01      -0.15319E-06       0.31409E+00       0.21670E+01       0.23113E+00      -0.68897E+01
      0      1      -0.12057E+01      -0.10991E-05      -0.25451E+00       0.28700E+01       0.17510E+00       0.36554E+01
      0      1      -0.34523E+01       0.41827E-05       0.18870E+00       0.29698E+01      -0.28977E+00      -0.20788E+01
      0      1       0.11926E+02       0.35744E-05       0.55605E+00       0.38076E+01      -0.33339E+00       0.17624E+01
      0      1       0.11077E+02       0.45389E-05      -0.14192E+00       0.21794E+01       0.59456E+00       0.38893E+01
      0      1      -0.56467E+01       0.25438E-05       0.71466E-01      -0.96882E+01      -0.47185E+00       0.16295E+01
      0      1      -0.58018E+01      -0.27471E-06      -0.11961E+00      -0.11669E+01       0.41678E-01       0.16038E+01
      0      1      -0.23111E+01      -0.18788E-05       0.31162E+00      -0.64578E+01      -0.35284E-01      -0.13482E+01
      0      1       0.89063E+00       0.25677E-05      -0.28746E-01      -0.28508E+01      -0.15285E+00       0.84842E+00
      0      1      -0.11006E+02       0.39658E-05      -0.21185E+00       0.30371E+01       0.35934E-01       0.80397E+00
      0      1      -0.40207E+01       0.29608E-05       0.53197E-01       0.64163E+00       0.17879E+00      -0.27117E+01
